-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
NaN,0.00269775,6.33188e-005,NaN,NaN,-0.000166960,0.237574,0.0292011,-0.230009,0.0758476,-0.332600,0.0934670,-0.0599236,0.583218,2.55731,2.97278,1.23058,0.662623,-1.31063,-0.477110,1.14961,0.356642,-0.381905,-0.186775,-0.0766918,NaN,NaN,NaN,-0.0297000,NaN,0.000000
NaN,0.00538100,0.000419349,NaN,NaN,-0.000273672,0.475148,0.0584022,-0.460018,0.151695,-0.665199,0.186934,-0.119847,1.16644,5.11462,5.94556,2.46116,1.32525,-2.62125,-0.954221,2.29921,0.713284,-0.763810,-0.373550,-0.153384,NaN,NaN,NaN,-0.0593999,NaN,0.000000
NaN,0.0134787,0.000496476,NaN,NaN,-0.000796604,1.18787,0.146006,-1.15005,0.379238,-1.66300,0.467335,3.55826,2.13527,4.15158,5.00105,7.39799,3.31312,2.04208,0.679440,1.19786,1.78321,-1.90953,-0.933874,-0.383459,NaN,NaN,NaN,-0.148500,NaN,0.000000
NaN,0.0323172,0.00190099,NaN,NaN,-0.00176952,2.85089,0.350413,0.778221,0.910171,2.39981,3.33454,2.91566,1.96630,2.57608,3.39689,5.13783,4.37266,2.70355,1.80545,1.41509,2.47410,0.363518,-2.24130,-0.920302,NaN,NaN,NaN,-0.356399,NaN,0.000000
NaN,0.0781344,0.00375937,NaN,NaN,-0.00444053,6.88964,0.739515,1.47907,2.22703,2.42832,2.76176,1.96880,2.10407,2.32177,3.01767,4.01354,3.48485,2.48189,1.64799,1.30931,1.53525,0.725720,-0.449866,-2.22406,NaN,NaN,NaN,-0.861299,NaN,0.000000
NaN,0.188567,0.00997543,NaN,NaN,-0.0105457,-1.11374,-1.02089,0.901604,1.35826,1.21222,1.80142,1.47918,2.40080,2.61095,3.08125,3.54892,2.37660,1.94982,1.14881,0.997721,0.964882,1.08358,0.645724,-0.671953,NaN,NaN,NaN,-1.58352,NaN,0.000000
NaN,0.455284,0.0231707,NaN,NaN,-0.0256298,0.397052,0.421855,-1.09590,-0.796977,-0.744819,0.0640936,0.606079,2.32027,3.11245,3.51110,2.63000,0.544867,0.777097,1.02859,0.932478,0.509622,1.06829,1.00625,0.551929,NaN,NaN,NaN,0.638660,NaN,0.000000
NaN,1.09912,0.0568102,NaN,NaN,-0.0617205,-0.319633,-0.177176,0.0832071,-0.0246237,-2.93580,-2.57035,-1.57126,0.710045,3.03925,3.51454,0.112323,-1.78702,-1.13440,1.04752,1.02120,-0.859754,-1.36987,-1.97297,NaN,NaN,NaN,NaN,-0.306199,NaN,0.000000
NaN,2.65354,0.136369,NaN,NaN,-0.149138,-0.242214,0.0675038,-0.929482,-0.846224,0.546299,0.414896,-0.521358,-1.63873,1.14598,3.81989,-0.948416,-2.18240,-2.46527,-0.102245,0.266220,-2.25081,-0.552791,0.183918,NaN,NaN,NaN,NaN,0.0262607,NaN,0.000000
NaN,6.40619,0.329879,NaN,NaN,-0.359950,-0.804061,-0.0421681,-1.77576,-1.71707,-1.84320,-1.74056,-2.61398,-1.35550,-0.158427,3.85680,0.208576,-1.13590,-1.88179,-0.820979,0.198010,-1.24994,-2.47545,-1.60514,NaN,NaN,NaN,NaN,-0.253678,NaN,0.000000
NaN,-2.65378,0.795903,NaN,NaN,-0.869061,-1.85034,-0.0168324,0.822969,0.108285,-0.793909,-0.819254,-1.78470,-1.00345,-1.07819,1.71876,0.0326662,-0.911027,-1.58491,-1.01660,-0.342854,-0.867137,-1.51861,-3.02636,NaN,NaN,NaN,NaN,-0.481095,NaN,0.000000
NaN,1.09959,1.92180,NaN,NaN,-2.09807,-0.205961,1.90332,1.53350,0.0450077,-0.772283,-0.826848,-1.55530,-1.45818,-2.04229,0.293674,-0.254137,-0.593956,-1.09017,-0.651171,-0.823978,-1.04053,-1.57380,-2.68395,NaN,NaN,NaN,NaN,0.450381,NaN,0.000000
NaN,-0.455926,4.63950,NaN,NaN,NaN,0.0453903,1.32744,0.0905695,-1.84755,-1.68858,-1.32980,-1.03224,-2.21808,0.751120,-1.56172,-0.932679,-0.476723,-0.851117,-0.354239,-1.39692,-1.42133,-2.46807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.189378,NaN,NaN,NaN,NaN,-0.115181,-2.73755,-3.14920,0.0608625,-2.70970,-1.57017,-0.223340,0.0342340,-0.540045,-0.572203,-1.76144,-0.814794,-1.34878,-0.958705,-2.57836,-2.51338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.0790083,NaN,NaN,NaN,NaN,-0.184971,1.12824,NaN,-1.72582,-2.33631,-1.00023,0.328909,-2.14961,-0.328970,-2.70612,-1.66903,-1.38980,-1.84719,-2.24993,-3.33501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.0332984,NaN,NaN,NaN,NaN,-0.485122,-0.481061,NaN,-3.39078,-1.66863,-1.03025,-0.322304,-2.22127,-1.19798,-2.15534,-1.35040,-1.77481,-2.23331,-3.35220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.0143407,NaN,NaN,NaN,NaN,-1.15522,0.166123,NaN,NaN,-2.07002,-1.95617,-1.68280,-2.65904,-2.72494,-1.83725,-1.25593,-1.77419,-2.55235,1.19533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00643538,NaN,NaN,NaN,NaN,-2.79555,-0.148814,NaN,NaN,NaN,NaN,-2.34531,-2.49211,-2.13499,-1.49856,-1.22630,0.502434,0.843215,-0.961543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00308210,NaN,NaN,NaN,NaN,-2.06795,-0.131504,NaN,NaN,NaN,NaN,-0.0177994,-2.57099,-1.70275,-1.15503,0.0260309,-0.769325,-0.865918,-0.727756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00159287,NaN,NaN,NaN,NaN,NaN,-0.411823,NaN,NaN,NaN,NaN,-2.38091,-3.38328,-1.76518,-1.31655,-1.17423,-1.03622,-0.888622,-2.41706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.000858249,NaN,NaN,NaN,NaN,NaN,-0.955150,NaN,NaN,NaN,NaN,-2.77372,0.715334,-2.07008,-2.20796,-2.32244,-2.84176,-2.64316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.000426723,NaN,NaN,NaN,NaN,NaN,-2.32212,NaN,NaN,NaN,NaN,-1.26748,-1.95261,-0.566830,-1.81501,-1.38647,-2.26905,-2.13689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.000111192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.000145392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.000395793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.000572185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.000845337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.000790662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00141587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.000272142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00325969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00387209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.0132806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.0283347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.0717995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.170393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.413772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.997134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,2.40844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,5.81402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
