-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
NaN,-5.90004e-005,-7.39611e-006,NaN,NaN,-0.000312623,0.174804,-0.0754384,-0.468610,0.0328356,-0.482234,-0.0509294,-0.674452,-0.162574,1.28862,1.52256,0.350486,0.500248,-2.03357,-1.47326,0.0456233,-0.0241453,-0.582587,-0.242488,-0.0921507,NaN,NaN,NaN,-0.100366,NaN,0.000000
NaN,-0.000117684,-4.89804e-005,NaN,NaN,-0.000512448,0.349609,-0.150877,-0.937221,0.0656711,-0.964468,-0.101859,-1.34890,-0.325148,2.57723,3.04512,0.700972,1.00050,-4.06714,-2.94652,0.0912466,-0.0482906,-1.16517,-0.484976,-0.184302,NaN,NaN,NaN,-0.200732,NaN,0.000000
NaN,-0.000294783,-5.79908e-005,NaN,NaN,-0.00149160,0.874022,-0.377192,-2.34305,0.164178,-2.41117,-0.254647,2.45035,0.731689,2.19868,3.42153,6.29362,2.50124,0.740138,-1.02161,-0.707587,-0.120727,-2.91293,-1.21244,-0.460754,NaN,NaN,NaN,-0.501829,NaN,0.000000
NaN,-0.000706787,-0.000222039,NaN,NaN,-0.00331337,2.09765,-0.905260,0.326636,0.394027,1.64815,2.46871,1.85920,0.957241,1.53454,2.53273,4.13539,3.20792,1.26073,0.325812,-0.0222664,1.28330,-0.340900,-2.90986,-1.10581,NaN,NaN,NaN,-1.20439,NaN,0.000000
NaN,-0.00170882,-0.000439106,NaN,NaN,-0.00831473,5.06933,-0.320212,0.971580,1.67352,1.57610,1.85737,1.13947,1.44214,1.76573,2.40787,3.10997,2.20855,1.25531,0.576585,0.294958,0.772411,0.287123,-0.780747,-2.67237,NaN,NaN,NaN,-2.91061,NaN,0.000000
NaN,-0.00412401,-0.00116515,NaN,NaN,-0.0197464,-2.28778,-1.61670,0.389391,0.779022,0.423491,1.06060,0.777244,1.79781,2.05128,2.52682,2.80664,1.38986,1.11705,0.402919,0.247203,0.386922,0.597926,0.187292,-1.45853,NaN,NaN,NaN,-2.97903,NaN,0.000000
NaN,-0.00995718,-0.00270640,NaN,NaN,-0.0479908,0.847788,0.648225,-1.94171,-1.50595,-1.48233,-0.637163,-0.200329,1.57332,2.35468,2.82242,1.85818,-0.236806,-0.0544853,0.0901289,0.112703,-0.0627174,0.368962,0.206852,-0.859238,NaN,NaN,NaN,1.16762,NaN,0.000000
NaN,-0.0240381,-0.00663558,NaN,NaN,-0.115569,-0.592201,-0.320250,0.272786,0.125293,-3.62822,-3.26889,-2.45670,-0.319347,1.99441,2.56536,-0.806934,-2.58539,-2.01964,-0.0738716,-0.0305471,-1.40037,-2.41689,-3.50243,NaN,NaN,NaN,NaN,-0.643792,NaN,0.000000
NaN,-0.0580336,-0.0159283,NaN,NaN,-0.279255,-0.336614,0.00772540,-1.39614,-1.25536,0.540188,0.331550,-0.416283,-2.76381,-0.198939,2.33876,-2.33186,-3.27985,-3.23320,-0.884816,-0.455126,-2.84653,-0.556579,0.657227,NaN,NaN,NaN,NaN,-0.119964,NaN,0.000000
NaN,-0.140105,-0.0385307,NaN,NaN,-0.673994,-1.26543,-0.304799,-2.51949,-2.38543,-2.54785,-2.60579,-3.28927,-2.27586,-1.36185,2.18804,-1.20426,-2.25246,-2.83636,-1.66139,-0.481174,-1.85325,-3.53005,-2.18798,NaN,NaN,NaN,NaN,-0.883719,NaN,0.000000
NaN,0.0577473,-0.0929636,NaN,NaN,-1.62728,-2.86747,-0.601872,0.410254,-0.434767,-1.52798,-1.67707,-2.50207,-1.78698,-2.03510,0.483458,-0.954292,-1.69093,-2.41458,-1.80786,-1.11462,-1.44307,-2.13329,-3.71873,NaN,NaN,NaN,NaN,-1.88740,NaN,0.000000
NaN,-0.0234665,-0.224471,NaN,NaN,-3.92856,-1.66569,1.16212,0.841811,-0.541274,-1.61829,-1.74994,-2.42826,-2.25097,-2.94422,-0.659586,-1.02873,-1.21986,-1.81863,-1.40788,-1.56818,-1.66185,-2.15233,-3.41446,NaN,NaN,NaN,NaN,-1.11334,NaN,0.000000
NaN,0.00910109,-0.541905,NaN,NaN,NaN,0.636769,0.262745,-0.634084,-2.51402,-2.68394,-2.45116,-2.24302,-3.17258,1.09728,-2.40615,-1.71583,-1.14591,-1.62157,-1.22326,-2.16897,-2.22119,-3.13816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00298700,NaN,NaN,NaN,NaN,-0.392148,-3.37338,-3.74835,0.210641,-3.80765,-3.03452,-1.84478,-0.134156,-0.749656,-0.647838,-2.78985,-1.65084,-2.23743,-1.97394,-3.40347,-3.55511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.000293880,NaN,NaN,NaN,NaN,-0.147527,1.38763,NaN,-2.09273,-3.23125,-2.26354,-0.960538,-3.44089,-0.402032,-3.70183,-2.67690,-2.27113,-2.71301,-3.12926,-4.01573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.000977636,NaN,NaN,NaN,NaN,-0.687201,-0.598121,NaN,-3.97483,-2.45748,-2.01006,-1.22379,-3.24303,-1.55372,-2.95255,-2.16392,-2.52487,-2.91492,-3.97325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00165405,NaN,NaN,NaN,NaN,-1.52193,0.191386,NaN,NaN,-2.82987,-2.70207,-2.38613,-3.43713,-3.50947,-2.52238,-1.90251,-2.40303,-3.08063,1.37791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00207575,NaN,NaN,NaN,NaN,-3.73106,-0.215348,NaN,NaN,NaN,NaN,-2.84736,-2.98645,-2.79151,-2.06570,-1.82071,0.687547,0.973608,-1.21742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00238175,NaN,NaN,NaN,NaN,-2.80989,-0.239310,NaN,NaN,NaN,NaN,-0.136567,-3.04389,-2.29765,-1.70080,0.0789881,-1.02793,-1.13342,-1.05693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00262721,NaN,NaN,NaN,NaN,NaN,-0.693967,NaN,NaN,NaN,NaN,-3.12049,-4.03393,-2.47864,-2.00883,-1.66274,-1.36832,-1.29322,-3.33129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00283321,NaN,NaN,NaN,NaN,NaN,-1.62724,NaN,NaN,NaN,NaN,-3.74740,0.493840,-3.10726,-3.14600,-3.24649,-3.76458,-3.71986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00300507,NaN,NaN,NaN,NaN,NaN,-3.94846,NaN,NaN,NaN,NaN,-2.30342,-3.04625,-1.80406,-2.93633,-2.44525,-3.31815,-3.20291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00314576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00324767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00332272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00333425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00336358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00320886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00335430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.00263044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00386299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,0.000235447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.00821248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.0119442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.0357155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.0804369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.198816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-0.476577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-1.15272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,-2.78201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000
